"","lon","lat","osm_id","code","fclass","name"
"3735",77.8140344,31.5423969,"627282301",2082,"school","Government High School, Badhal"
"3747",80.159109,17.2357187,"629212517",2082,"school","Harvest Public School"
"3756",80.1488363,17.2560775,"631603895",2082,"school","Nirmal Hridai High School"
"3775",78.5122245,17.4054551,"634123608",2082,"school","S.V.E.S High School"
"3777",78.5135035,17.4075707,"634123799",2082,"school","Jyothi Bala Mandir High School"
"3807",80.1401213,17.2586472,"636041713",2082,"school","Nirmal Hridai Branch School"
"3811",73.9281547,18.5111663,"637780421",2082,"school","Magarpatta City Public School"
"3826",79.0816915,21.1608012,"640553597",2082,"school","SFS High School"
"3881",72.9063356,19.065657,"651265089",2082,"school","Modern English School"
"4022",77.6175314,12.946945,"662761071",2082,"school","St. Sara's School"
"4023",76.1837511,10.6096136,"662769644",2082,"school","VVLP School, Edakkulam"
"4024",76.179379,10.6070551,"662769645",2082,"school","Santha Higher Secondary School , Avanoor"
"4025",76.1851182,10.5999759,"662819856",2082,"school","ANMUP School Manithara"
"4053",79.131127,10.7878238,"663572434",2082,"school","Oriental Higher Secondary School"
"4054",79.1320295,10.7907195,"663572447",2082,"school","Kalyanasundaram Higher Secondary School"
"4055",79.1361739,10.7885803,"663572448",2082,"school","Veeraraghava Higher Secondary School"
"4071",77.5683888,12.9921674,"663604695",2082,"school","Deccon school"
"4073",77.5684205,12.991587,"663604698",2082,"school","Anganavadi"
"4077",77.6139658,12.9496275,"663604709",2082,"school","Government School"
"4078",77.6143357,12.9497624,"663604710",2082,"school","Methodist church school"
"4081",77.6151518,12.9499206,"663604714",2082,"school","Adithya public school"
"4088",77.5760778,13.0140892,"663920339",2082,"school","Nagasena Vidyalaya"
"4116",76.0367558,10.8452671,"664074017",2082,"school","Government Higher Secondary School"
"4123",77.580665,13.0089647,"664332022",2082,"school","Advanced Animation Academy"
"4145",79.1161225,10.7672606,"665691868",2082,"school","Wisdom Nursery and Primary School"
"4151",77.5925498,12.9081047,"665727324",2082,"school","Vasavi Education Trust School"
"4211",80.1510498,17.2493248,"667305443",2082,"school","Health workers training"
"4248",72.8133019,18.9011867,"669248411",2082,"school","Army School, Mumbai"
"4261",79.1427239,10.7845811,"670892777",2082,"school","Stella Maris School"
"4318",76.4550743,13.2631185,"672355991",2082,"school","Kalpataru Institute of Technology"
"4328",74.4509957,17.5905091,"672690414",2082,"school",NA
"4365",80.1418378,17.2546083,"674066937",2082,"school","Tiny Tots"
"4368",80.1437316,17.2593917,"674066945",2082,"school","Noble Kids"
"4394",80.1529021,17.2444652,"674157043",2082,"school","Century School"
"4408",77.5871818,12.9109855,"675547506",2082,"school","Innisfree House School"
"4441",78.49105,17.3958125,"677298885",2082,"school","YMCA"
"4442",78.4884345,17.3957311,"677300258",2082,"school","Jingle Bell School"
"4450",73.8837476,18.5096383,"679047332",2082,"school","Bishop's School"
"4459",76.6337108,9.7358289,"679641399",2082,"school","Govt LP school Andoor"
"4462",76.5617407,9.7563252,"679895719",2082,"school","St Marys Boys High School"
"4464",76.5623197,9.7541685,"679895756",2082,"school","St Marys Girls High School"
"4466",73.1727475,19.0266145,"680015051",2082,"school","Adivasi Ashramshala School"
"4483",76.6308295,9.7454105,"685093462",2082,"school","St. Marys L.P. School, Palackattumala"
"4484",76.6110309,9.7709879,"685095988",2082,"school","K R Narayanan Govt LP School"
"4500",76.67912,9.7105217,"690417022",2082,"school","St. Thomas High School Pala"
"4519",76.0079785,12.9728511,"692933095",2082,"school","Islamiya Arabic College"
"4557",76.7757625,32.0905931,"699756998",2082,"school","Government Middle School, Bada Gran"
"4558",76.7959327,32.0812395,"699765776",2082,"school","Government Primary School, Kothikodh"
"4561",76.8530041,32.0851086,"699782160",2082,"school","Government Primary School, Swarh"
"4563",76.8535424,32.0870937,"699782197",2082,"school","Government Primary School, Chherna"
"4569",76.9989254,32.0356358,"699804105",2082,"school","Government Primary School, Kadingcha"
"4571",77.0043103,32.028636,"699810803",2082,"school","Government Primary School, Chalah"
"4572",77.0117815,32.0176787,"699813058",2082,"school","Government Primary School, Gramang"
"4573",77.0289962,31.9979334,"699828640",2082,"school","Goverment Senior Secondary School, Shalang"
"4594",76.6337971,9.7357265,"705778260",2082,"school","Govt L.P School Andoor"
"4598",75.7892997,11.2743612,"706875397",2082,"school","Markaz International School"
"4609",76.9877135,28.6114104,"709795355",2082,"school","Government Boys and Girls Senior Secondary School"
"4611",79.8158444,12.0119983,"711383671",2082,"school","Future School"
"4629",79.8162665,12.013792,"712969471",2082,"school","Transition School"
"4635",76.2988557,32.2770041,"716022826",2082,"school","Government Primary School, Rava"
"4649",76.301634,32.4445305,"716227329",2082,"school","Government High School, Barehi"
"4650",76.3018802,32.4452521,"716227331",2082,"school","Government Primary School, Barehi"
"4652",76.5379928,32.4424815,"716314238",2082,"school","DAV Public School Bharmour"
"4653",76.5380749,32.4425231,"716314239",2082,"school","Hill Modern Public School, Bharmour"
"4657",76.4520472,32.530361,"716343588",2082,"school","Government High School, Mandah"
"4658",76.4704621,32.552955,"716347295",2082,"school","Government Primary School, Bhadra"
"4663",76.2164601,32.20184,"716606516",2082,"school","Government Primary School, Upper Basnoor"
