"","lon","lat","osm_id","code","fclass","name"
"37895",78.6631725,27.3575327,"3114522574",2081,"university","TODI SINGH INTER COLLEGE NAGALA GAVE"
"38143",79.0950401,21.156416,"3143168726",2081,"university","University Ground"
"38150",79.0485863,21.1449873,"3143417976",2081,"university","Lakshminarayan Institute of Technology"
"39206",76.3807509,15.18868,"3221962571",2081,"university","Smiore Composite PU College"
"42420",76.4551272,30.3568981,"3431050320",2081,"university","Punjabi University Patiala"
"43044",91.8996623,25.611817,"3498617856",2081,"university","NEHU"
"43439",76.8108772,8.9811292,"3526244059",2081,"university","Agriculture University"
"43686",76.630867,9.9502651,"3540193918",2081,"university","Vazhakulam Engineering College"
"43824",95.0600766,27.7615933,"3547231174",2081,"university","Tezpur University Jonai Campus (to-be)"
"43830",92.8326973,26.6985914,"3547369321",2081,"university","Administrative Building-II"
"43832",92.8341457,26.69897,"3547379052",2081,"university","Department of Chemistry"
"43833",92.8333035,26.6992048,"3547379053",2081,"university","Indian Statistical Institute, NE Centre"
"43834",92.8348807,26.6993294,"3547379054",2081,"university","Department of Energy"
"43837",92.8285945,26.7027949,"3547429773",2081,"university","School of Management Sciences"
"43838",92.8281385,26.7042373,"3547454055",2081,"university","Electronics and Communication Engineering"
"43839",92.8260946,26.7033316,"3547454057",2081,"university","Central Workshop"
"43840",92.8257299,26.702977,"3547454058",2081,"university","Food Engineering & Technology"
"43841",92.8265935,26.7037054,"3547454059",2081,"university","Mechanical Engineering"
"43842",92.8272694,26.7044242,"3547454060",2081,"university","Computer Science Engineering"
"43843",92.8253168,26.7025457,"3547454061",2081,"university","Civil Engineering"
"43845",92.8306276,26.6996127,"3547482478",2081,"university","Administrative Building-I"
"43859",92.8317434,26.698175,"3547490580",2081,"university","Mass Communication & Journalism"
"43860",92.832076,26.697044,"3547490581",2081,"university","Environmental Sciences"
"43861",92.8314966,26.6971111,"3547490582",2081,"university","Molecular Biology & Biotechnology"
"44008",77.6374953,12.9801411,"3556214254",2081,"university","FFE IT - Foundation for excellence india trust"
"44138",79.097589,10.736917,"3574996022",2081,"university","Tamil University"
"44156",74.392223,27.6517849,"3577976689",2081,"university","Jain Vishva Bharathi, Ladnun"
"44861",75.0967739,12.391934,"3631893361",2081,"university","Central University of Kerala"
"45514",72.987252,26.2740486,"3654045156",2081,"university","Maulana Azad University, Jodhpur"
"45638",72.6630107,23.154982,"3660373565",2081,"university","Pandit Deendayal Petroleum Univeristy"
"46303",78.7983011,10.7689345,"3686857440",2081,"university","Government Arts College"
"47050",74.4633499,15.7777805,"3724495211",2081,"university","Visvesvaraya Technological University"
"47215",78.7911879,10.7780661,"3730099473",2081,"university","Computer Society of india"
"47217",78.7913107,10.7779427,"3730099475",2081,"university","The Indian Institute of Metals"
"48162",73.9370605,29.8699913,"3780489755",2081,"university","Tantia University"
"48280",78.3077209,11.1577896,"3790257004",2081,"university","Annai Mathammal Sheela Engineering College"
"49792",76.02559,11.5332412,"3883221762",2081,"university","kerala veternery university wayanad"
"50470",73.8010664,20.0311064,"3932139529",2081,"university","Maharashtra Engineering Research Institute"
"50862",91.1343448,23.4179084,"3955339117",2081,"university","Comilla University"
"51367",76.9058959,8.5414786,"3993152673",2081,"university","Kerala Technological University"
"51517",77.5690878,13.0132789,"4005079985",2081,"university","Office of Intellectual Property Rights and Techonology Licensing (IPTeL)"
"51604",77.5665032,13.0148139,"4008637850",2081,"university","Choksi Hall"
"51631",80.0437363,15.4851241,"4010394944",2081,"university","ANU PG Campus"
"51724",78.7946834,10.0786773,"4020043552",2081,"university","Alagappa University"
"56712",76.6595066,30.5176297,"4283615224",2081,"university","Chitkara University Rajpura Punjab"
"56726",76.4551272,30.3568981,"4283615256",2081,"university","Punjabi University Patiala"
"57133",76.887871,8.5674097,"4289397184",2081,"university","Det of Media & Journalism"
"57134",76.888647,8.568196,"4289402962",2081,"university","Department of Computational Biology and Bioinformatics"
"57745",72.3957137,23.6073196,"4296202390",2081,"university","IGNOU"
"58732",77.6036377,12.9655881,"4307640439",2081,"university","Presidency University"
"60067",81.0571807,26.887687,"4339562669",2081,"university","BBD"
"61403",85.4232947,25.0197604,"4365908827",2081,"university","Ajatshatru Residence"
"62345",75.3746492,11.8677424,"4389095515",2081,"university","Kannur University"
"62804",80.2364655,12.9157009,"4406456514",2081,"university","Tamilnadu Teachers Education University"
"62974",75.909748,17.6306051,"4411092678",2081,"university","A D Joshi Junior College"
"62975",75.9101343,17.6305846,"4411092679",2081,"university","Indian Model School"
"64555",81.5974324,21.2468638,"4445064650",2081,"university","पंडित रवि शंकर शुकला विश्वविघालय"
"64558",81.6585822,21.1637616,"4445069050",2081,"university","indian institute of management"
"64562",81.6048604,21.2460368,"4445076254",2081,"university","Ayush and health sciences university"
"64569",81.8013664,21.2262243,"4445082568",2081,"university","Raipur institute of technology"
"64580",81.75907,21.1069771,"4445088647",2081,"university","Hidaya tullah National law University"
"64584",81.6244115,21.1721095,"4445093791",2081,"university","kushabhau thakre patrakarita"
"64944",81.7041441,21.2366163,"4445641692",2081,"university","indira gandhi agricultural university"
"64957",81.6367527,21.2323187,"4445669769",2081,"university","govrnment dudhari bajarang girls post graduate autonomous colleg"
"65092",81.6460891,21.2496366,"4446177077",2081,"university","ITM University"
"67377",72.5692947,23.0441852,"4486700549",2081,"university","Gujrat Vidhyapeeth"
"68249",80.7416692,16.5104171,"4498167592",2081,"university",NA
"68487",72.8813802,22.6793716,"4510442518",2081,"university","DDU"
"70621",85.8951147,20.4634446,"4556814167",2081,"university","Ravenshaw University"
"71924",80.2306876,12.9887139,"4584956489",2081,"university","Department of Electrical Engineering"
"72663",78.609738,25.4530538,"4605641068",2081,"university","Bundelkhand university"
"72746",76.3017645,10.0178805,"4609248659",2081,"university","MG University Regional Center"
"72806",81.8733457,17.0657139,"4611803044",2081,"university","Adikavi Nannaya University"
"72854",85.8333465,20.274081,"4613763082",2081,"university","Utkala Sangita Mahavidyalaya"
"72864",73.7587962,18.4239056,"4614226665",2081,"university","Defence Institute of Advanced Technology"
"73006",80.6216189,16.441245,"4620255198",2081,"university","FED BLOCK"
"74503",75.5538188,20.997018,"4681191599",2081,"university","St. Joseph's Convent School"
